subject,age,stimulus,trial,race,gun,rt,correct,rate
4,34,b01,96,1,0,625,1,1.6
4,34,w06,97,0,0,615,1,1.6260162601626016
4,34,b13,98,1,0,841,1,1.1890606420927468
4,34,b90,99,1,0,525,1,1.9047619047619047
4,34,b91,100,1,1,546,1,1.8315018315018314
4,34,w16,101,0,0,661,1,1.51285930408472
4,34,b90,102,1,1,551,1,1.8148820326678765
4,34,b16,103,1,0,600,1,1.6666666666666667
4,34,b03,104,1,0,554,1,1.8050541516245486
4,34,b98,105,1,0,610,1,1.639344262295082
4,34,w96,106,0,0,812,1,1.2315270935960592
4,34,w19,107,0,1,567,1,1.763668430335097
4,34,b17,108,1,0,600,1,1.6666666666666667
4,34,w14,109,0,0,578,1,1.7301038062283738
4,34,b99,110,1,0,599,1,1.669449081803005
4,34,b14,111,1,1,548,1,1.8248175182481752
4,34,w11,112,0,1,499,1,2.004008016032064
4,34,w97,113,0,1,494,1,2.0242914979757085
4,34,w13,114,0,1,712,1,1.404494382022472
4,34,w90,115,0,1,447,1,2.237136465324385
4,34,w95,116,0,1,547,1,1.8281535648994516
4,34,w92,117,0,1,678,1,1.4749262536873156
4,34,w01,118,0,0,656,1,1.524390243902439
34,19,w94,19,0,1,451,1,2.2172949002217295
34,19,b12,20,1,1,492,1,2.032520325203252
34,19,w90,21,0,0,636,1,1.5723270440251573
34,19,w97,22,0,0,636,1,1.5723270440251573
34,19,b16,23,1,1,529,1,1.890359168241966
34,19,w05,24,0,1,500,1,2.0
34,19,w07,25,0,1,578,1,1.7301038062283738
34,19,w08,26,0,1,591,1,1.6920473773265652
34,19,b90,27,1,0,686,1,1.4577259475218658
34,19,b16,28,1,0,567,1,1.763668430335097
34,19,b95,29,1,1,660,1,1.5151515151515151
34,19,w15,30,0,1,486,1,2.05761316872428
34,19,w08,31,0,0,587,1,1.7035775127768313
34,19,w98,32,0,0,699,1,1.4306151645207439
34,19,w01,33,0,1,520,1,1.9230769230769231
34,19,w06,34,0,0,691,1,1.447178002894356
34,19,w11,35,0,0,571,1,1.7513134851138354
34,19,w91,36,0,0,591,1,1.6920473773265652
34,19,w95,37,0,1,710,1,1.408450704225352
34,19,w90,38,0,1,521,1,1.9193857965451055
34,19,w04,39,0,0,564,1,1.7730496453900708
34,19,w16,40,0,1,725,1,1.3793103448275863
34,19,b01,41,1,0,554,1,1.8050541516245486
34,19,b09,42,1,1,708,1,1.4124293785310735
34,19,b03,43,1,1,559,1,1.7889087656529516
34,19,w19,44,0,1,630,1,1.5873015873015872
34,19,w14,45,0,1,587,1,1.7035775127768313
34,19,b09,46,1,0,595,1,1.680672268907563
34,19,w11,47,0,1,513,1,1.949317738791423
34,19,w03,48,0,0,645,1,1.550387596899225
34,19,w02,49,0,0,583,1,1.7152658662092624
34,19,w04,50,0,1,616,1,1.6233766233766234
34,19,b91,51,1,1,656,1,1.524390243902439
34,19,w19,52,0,0,590,1,1.694915254237288
34,19,w07,53,0,0,550,1,1.8181818181818181
34,19,w15,54,0,0,452,1,2.2123893805309733
34,19,b02,55,1,0,523,1,1.9120458891013383
34,19,b99,56,1,1,543,1,1.8416206261510129
34,19,b11,57,1,0,592,1,1.6891891891891893
34,19,b14,58,1,0,631,1,1.5847860538827259
34,19,w95,59,0,0,489,1,2.044989775051125
34,19,b95,60,1,0,520,1,1.9230769230769231
34,19,b98,61,1,0,709,1,1.4104372355430184
34,19,b13,62,1,1,595,1,1.680672268907563
34,19,b05,63,1,1,554,1,1.8050541516245486
34,19,w94,64,0,0,592,1,1.6891891891891893
34,19,w93,65,0,1,542,1,1.845018450184502
34,19,w17,66,0,0,670,1,1.492537313432836
34,19,w99,67,0,1,700,1,1.4285714285714286
34,19,b97,68,1,1,479,1,2.0876826722338206
34,19,b96,69,1,1,498,1,2.0080321285140563
34,19,b91,70,1,0,617,1,1.6207455429497568
34,19,w17,71,0,1,705,1,1.4184397163120568
34,19,w06,72,0,1,668,1,1.4970059880239521
34,19,w16,73,0,0,500,1,2.0
34,19,b96,74,1,0,545,1,1.834862385321101
34,19,b11,75,1,1,639,1,1.5649452269170578
34,19,w92,76,0,0,544,1,1.838235294117647
34,19,b14,77,1,1,515,1,1.941747572815534
34,19,w98,78,0,1,518,1,1.9305019305019304
34,19,b93,79,1,0,578,1,1.7301038062283738
34,19,w02,80,0,1,449,1,2.2271714922048997
34,19,w13,81,0,1,554,1,1.8050541516245486
34,19,b90,82,1,1,615,1,1.6260162601626016
34,19,b05,83,1,0,593,1,1.6863406408094435
34,19,w91,84,0,1,553,1,1.8083182640144666
34,19,w93,85,0,0,576,1,1.7361111111111112
34,19,w96,86,0,1,636,1,1.5723270440251573
34,19,w14,87,0,0,536,1,1.8656716417910448
34,19,b93,88,1,1,468,1,2.1367521367521367
34,19,b10,89,1,1,525,0,1.9047619047619047
34,19,b13,90,1,0,788,1,1.2690355329949239
34,19,w99,91,0,0,562,1,1.7793594306049823
34,19,b04,92,1,1,623,1,1.6051364365971108
34,19,b92,93,1,1,606,1,1.6501650165016502
34,19,w13,94,0,0,603,1,1.658374792703151
34,19,b98,95,1,1,579,1,1.7271157167530224
34,19,b92,96,1,0,638,1,1.567398119122257
34,19,b08,97,1,0,592,1,1.6891891891891893
34,19,b99,98,1,0,585,1,1.7094017094017093
34,19,w97,99,0,1,578,1,1.7301038062283738
34,19,w03,100,0,1,737,1,1.3568521031207599
34,19,w05,101,0,0,641,1,1.5600624024960998
34,19,b04,102,1,0,600,1,1.6666666666666667
34,19,w92,103,0,1,749,1,1.335113484646195
34,19,w96,104,0,0,661,1,1.51285930408472
34,19,w01,105,0,0,648,1,1.5432098765432098
34,19,b10,106,1,0,555,1,1.8018018018018018
34,19,b12,107,1,0,713,1,1.402524544179523
34,19,b08,108,1,1,601,1,1.663893510815308
34,19,b17,109,1,0,623,1,1.6051364365971108
34,19,b94,110,1,1,511,1,1.9569471624266144
34,19,b01,111,1,1,499,1,2.004008016032064
34,19,b03,112,1,0,558,1,1.7921146953405018
34,19,b94,113,1,0,635,1,1.5748031496062993
34,19,b17,114,1,1,632,1,1.5822784810126582
34,19,b97,115,1,0,649,1,1.5408320493066257
34,19,b07,117,1,1,651,1,1.5360983102918586
34,19,b02,118,1,1,619,1,1.615508885298869
20,26,b02,19,1,1,617,1,1.6207455429497568
20,26,w01,20,0,1,620,1,1.6129032258064515
20,26,w96,21,0,1,683,1,1.4641288433382138
20,26,b14,22,1,1,699,1,1.4306151645207439
20,26,b17,23,1,0,783,1,1.277139208173691
20,26,w11,24,0,0,663,1,1.5082956259426847
20,26,w91,25,0,0,571,1,1.7513134851138354
20,26,b98,26,1,1,582,1,1.7182130584192439
20,26,w90,27,0,1,441,1,2.2675736961451247
20,26,w02,28,0,0,559,1,1.7889087656529516
20,26,w97,29,0,1,533,1,1.876172607879925
20,26,b04,30,1,0,609,1,1.6420361247947455
20,26,b16,31,1,0,632,1,1.5822784810126582
20,26,b17,32,1,1,635,1,1.5748031496062993
20,26,w93,33,0,0,728,1,1.3736263736263736
20,26,w13,34,0,0,632,1,1.5822784810126582
20,26,w08,35,0,1,800,1,1.25
20,26,b93,36,1,1,768,1,1.3020833333333333
20,26,w05,37,0,0,778,1,1.2853470437017995
20,26,w15,38,0,1,564,1,1.7730496453900708
20,26,w94,39,0,1,576,1,1.7361111111111112
20,26,w96,40,0,0,732,1,1.366120218579235
20,26,w92,41,0,0,645,1,1.550387596899225
20,26,b99,42,1,1,559,1,1.7889087656529516
20,26,b04,43,1,1,611,1,1.6366612111292962
20,26,w07,44,0,0,555,1,1.8018018018018018
20,26,w11,45,0,1,593,1,1.6863406408094435
20,26,b05,46,1,1,634,1,1.5772870662460567
20,26,w19,47,0,0,675,1,1.4814814814814814
20,26,w06,49,0,0,603,1,1.658374792703151
20,26,b93,50,1,0,660,1,1.5151515151515151
20,26,w17,51,0,0,642,1,1.557632398753894
20,26,w02,52,0,1,605,1,1.6528925619834711
20,26,w19,53,0,1,588,0,1.7006802721088434
20,26,b03,54,1,1,536,1,1.8656716417910448
20,26,b96,55,1,0,577,1,1.733102253032929
20,26,w03,56,0,1,616,0,1.6233766233766234
20,26,b90,57,1,1,511,1,1.9569471624266144
20,26,b12,58,1,1,497,1,2.0120724346076457
20,26,b12,59,1,0,837,1,1.1947431302270013
20,26,b10,60,1,0,839,1,1.1918951132300357
20,26,b11,61,1,1,771,1,1.297016861219196
20,26,b03,62,1,0,587,1,1.7035775127768313
20,26,w14,63,0,0,606,1,1.6501650165016502
20,26,w94,64,0,0,553,1,1.8083182640144666
20,26,w93,65,0,1,602,1,1.6611295681063123
20,26,w92,66,0,1,778,1,1.2853470437017995
20,26,w98,67,0,1,597,1,1.6750418760469012
20,26,w91,68,0,1,644,1,1.5527950310559007
20,26,w16,69,0,0,680,1,1.4705882352941178
20,26,b96,70,1,1,647,1,1.545595054095827
20,26,w15,71,0,0,638,1,1.567398119122257
20,26,w06,72,0,1,623,1,1.6051364365971108
20,26,w08,73,0,0,705,1,1.4184397163120568
20,26,w99,74,0,1,643,1,1.5552099533437014
20,26,b02,75,1,0,622,1,1.607717041800643
20,26,b11,76,1,0,610,1,1.639344262295082
20,26,w17,77,0,1,830,1,1.2048192771084338
20,26,w95,78,0,1,795,1,1.2578616352201257
20,26,b07,79,1,1,551,1,1.8148820326678765
20,26,b01,80,1,1,499,1,2.004008016032064
20,26,w13,81,0,1,605,1,1.6528925619834711
20,26,w98,83,0,0,705,1,1.4184397163120568
20,26,b94,84,1,0,681,1,1.4684287812041117
20,26,w16,85,0,1,640,1,1.5625
20,26,w90,86,0,0,651,1,1.5360983102918586
20,26,b05,87,1,0,750,1,1.3333333333333333
20,26,b16,88,1,1,576,1,1.7361111111111112
20,26,w04,89,0,1,538,1,1.858736059479554
20,26,b98,91,1,0,717,1,1.394700139470014
20,26,b14,92,1,0,675,1,1.4814814814814814
20,26,b13,93,1,1,545,1,1.834862385321101
20,26,w07,94,0,1,581,0,1.721170395869191
20,26,b92,95,1,1,721,1,1.3869625520110958
20,26,w14,96,0,1,652,1,1.5337423312883436
20,26,w05,97,0,1,615,1,1.6260162601626016
20,26,b94,98,1,1,503,1,1.9880715705765408
20,26,b95,99,1,1,476,1,2.100840336134454
20,26,w04,100,0,0,724,1,1.3812154696132597
20,26,b13,101,1,0,593,0,1.6863406408094435
20,26,w99,102,0,0,700,1,1.4285714285714286
20,26,b01,103,1,0,737,1,1.3568521031207599
20,26,b08,104,1,0,738,1,1.3550135501355014
20,26,w95,105,0,0,690,1,1.4492753623188406
20,26,b91,106,1,1,585,1,1.7094017094017093
20,26,b99,107,1,0,776,1,1.288659793814433
20,26,b95,108,1,0,683,1,1.4641288433382138
20,26,b91,109,1,0,613,1,1.6313213703099512
20,26,b97,110,1,1,797,1,1.2547051442910917
20,26,b08,111,1,1,578,1,1.7301038062283738
20,26,b09,112,1,0,756,1,1.3227513227513228
20,26,b92,113,1,0,710,1,1.408450704225352
20,26,b09,114,1,1,817,1,1.2239902080783354
20,26,b97,116,1,0,792,1,1.2626262626262625
20,26,b10,117,1,1,584,1,1.7123287671232876
20,26,b07,118,1,0,720,1,1.3888888888888888
1,35,w05,19,0,0,658,1,1.5197568389057752
1,35,w15,20,0,0,622,1,1.607717041800643
1,35,b92,21,1,0,639,1,1.5649452269170578
1,35,w11,22,0,0,494,1,2.0242914979757085
1,35,b93,23,1,0,562,1,1.7793594306049823
1,35,w15,24,0,1,552,1,1.8115942028985508
1,35,w03,25,0,1,533,1,1.876172607879925
1,35,w11,26,0,1,506,1,1.976284584980237
1,35,b91,27,1,1,408,1,2.450980392156863
1,35,b03,28,1,0,580,1,1.7241379310344827
1,35,b93,29,1,1,502,1,1.9920318725099602
1,35,w14,30,0,0,602,1,1.6611295681063123
1,35,b95,31,1,1,493,1,2.028397565922921
1,35,b90,32,1,1,607,1,1.6474464579901154
1,35,w17,33,0,1,750,1,1.3333333333333333
1,35,w96,34,0,0,627,1,1.594896331738437
1,35,w02,35,0,0,625,1,1.6
1,35,b12,36,1,0,721,1,1.3869625520110958
1,35,b99,37,1,1,474,1,2.109704641350211
1,35,w04,38,0,1,536,1,1.8656716417910448
1,35,b92,39,1,1,545,1,1.834862385321101
1,35,w90,40,0,1,467,1,2.1413276231263385
1,35,w97,41,0,0,681,1,1.4684287812041117
1,35,b04,42,1,0,619,1,1.615508885298869
1,35,b97,43,1,0,690,1,1.4492753623188406
1,35,w91,44,0,1,731,1,1.3679890560875514
1,35,b98,45,1,0,690,1,1.4492753623188406
1,35,b17,46,1,1,772,1,1.2953367875647668
1,35,w02,47,0,1,745,1,1.342281879194631
1,35,w07,48,0,0,698,1,1.4326647564469914
1,35,w90,49,0,0,731,1,1.3679890560875514
1,35,w07,50,0,1,589,1,1.697792869269949
1,35,w06,51,0,0,734,1,1.3623978201634876
1,35,w16,52,0,1,642,1,1.557632398753894
1,35,w93,53,0,0,813,1,1.2300123001230012
1,35,b09,54,1,0,693,1,1.443001443001443
1,35,b09,55,1,1,751,1,1.3315579227696406
1,35,w01,56,0,0,761,1,1.314060446780552
1,35,b08,57,1,1,603,1,1.658374792703151
1,35,w03,58,0,0,751,1,1.3315579227696406
1,35,w01,59,0,1,555,1,1.8018018018018018
1,35,b95,61,1,0,661,1,1.51285930408472
1,35,b02,62,1,0,699,1,1.4306151645207439
1,35,w19,63,0,1,475,1,2.1052631578947367
1,35,b96,64,1,1,478,1,2.092050209205021
1,35,b01,65,1,0,817,1,1.2239902080783354
1,35,b98,66,1,1,507,1,1.9723865877712032
1,35,w13,67,0,1,599,1,1.669449081803005
1,35,b12,68,1,1,458,1,2.183406113537118
1,35,b01,69,1,1,508,1,1.968503937007874
1,35,w94,70,0,0,620,1,1.6129032258064515
1,35,w99,71,0,1,468,1,2.1367521367521367
1,35,w93,72,0,1,438,1,2.2831050228310503
1,35,b90,73,1,0,849,1,1.1778563015312131
1,35,w98,74,0,1,459,1,2.178649237472767
1,35,b14,75,1,0,613,1,1.6313213703099512
1,35,w95,76,0,1,695,1,1.4388489208633093
1,35,b08,77,1,0,667,1,1.4992503748125936
1,35,b17,78,1,0,619,1,1.615508885298869
1,35,w16,79,0,0,631,1,1.5847860538827259
1,35,b91,80,1,0,620,1,1.6129032258064515
1,35,b99,81,1,0,653,1,1.5313935681470139
1,35,b13,82,1,0,819,1,1.221001221001221
1,35,b02,83,1,1,590,1,1.694915254237288
1,35,w19,84,0,0,648,1,1.5432098765432098
1,35,w04,85,0,0,564,1,1.7730496453900708
1,35,b96,86,1,0,448,1,2.232142857142857
1,35,b03,87,1,1,510,1,1.9607843137254901
1,35,b05,89,1,0,663,1,1.5082956259426847
1,35,b16,90,1,1,442,1,2.262443438914027
1,35,w17,91,0,0,640,1,1.5625
1,35,b16,92,1,0,540,1,1.8518518518518519
1,35,b14,93,1,1,679,1,1.4727540500736378
1,35,w99,94,0,0,621,1,1.6103059581320451
1,35,b13,95,1,1,489,1,2.044989775051125
1,35,w06,96,0,1,570,1,1.7543859649122806
1,35,w91,97,0,0,566,1,1.7667844522968197
1,35,b07,98,1,0,714,1,1.4005602240896358
1,35,b11,99,1,0,578,1,1.7301038062283738
1,35,w08,100,0,1,494,1,2.0242914979757085
1,35,b94,101,1,1,442,1,2.262443438914027
1,35,w05,102,0,1,423,1,2.3640661938534278
1,35,w94,103,0,1,444,1,2.2522522522522523
1,35,b94,104,1,0,808,1,1.2376237623762376
1,35,w95,105,0,0,606,1,1.6501650165016502
1,35,w14,106,0,1,505,1,1.9801980198019802
1,35,b10,107,1,0,843,1,1.1862396204033214
1,35,w97,108,0,1,525,1,1.9047619047619047
1,35,b97,109,1,1,739,1,1.3531799729364005
1,35,b11,110,1,1,516,1,1.937984496124031
1,35,w13,111,0,0,755,1,1.3245033112582782
1,35,w98,112,0,0,646,1,1.5479876160990713
1,35,b04,113,1,1,513,1,1.949317738791423
1,35,b05,114,1,1,551,1,1.8148820326678765
1,35,b07,115,1,1,445,1,2.247191011235955
1,35,w96,117,0,1,534,1,1.8726591760299625
1,35,w08,118,0,0,714,1,1.4005602240896358
35,18,w93,19,0,1,592,1,1.6891891891891893
35,18,b99,20,1,0,814,1,1.2285012285012284
35,18,w93,21,0,0,699,1,1.4306151645207439
35,18,b96,22,1,1,606,1,1.6501650165016502
35,18,w13,23,0,1,599,1,1.669449081803005
35,18,b94,24,1,1,474,1,2.109704641350211
35,18,b96,25,1,0,560,1,1.7857142857142858
35,18,b03,26,1,1,456,1,2.192982456140351
35,18,w98,27,0,0,626,1,1.597444089456869
35,18,b09,28,1,1,560,1,1.7857142857142858
35,18,b91,29,1,0,718,1,1.392757660167131
35,18,b11,30,1,1,605,1,1.6528925619834711
35,18,w96,31,0,1,575,1,1.7391304347826086
35,18,b98,32,1,0,696,1,1.4367816091954022
35,18,w17,33,0,1,750,1,1.3333333333333333
35,18,w19,34,0,1,454,1,2.202643171806167
35,18,w99,35,0,0,619,1,1.615508885298869
35,18,b05,36,1,0,614,1,1.6286644951140066
35,18,b17,37,1,1,676,1,1.4792899408284024
35,18,b14,38,1,0,725,1,1.3793103448275863
35,18,b90,39,1,0,622,1,1.607717041800643
35,18,b07,40,1,1,509,1,1.9646365422396856
35,18,w90,41,0,0,629,1,1.589825119236884
35,18,w92,42,0,1,670,1,1.492537313432836
35,18,w11,43,0,0,641,1,1.5600624024960998
35,18,w17,44,0,0,648,0,1.5432098765432098
35,18,b16,45,1,1,588,1,1.7006802721088434
35,18,w04,46,0,0,614,1,1.6286644951140066
35,18,b04,47,1,0,625,1,1.6
35,18,w03,48,0,0,788,1,1.2690355329949239
35,18,w13,49,0,0,618,1,1.6181229773462784
35,18,w14,50,0,1,649,1,1.5408320493066257
35,18,w91,51,0,0,648,1,1.5432098765432098
35,18,b12,52,1,0,812,1,1.2315270935960592
35,18,w97,53,0,1,586,1,1.7064846416382253
35,18,b09,54,1,0,638,1,1.567398119122257
35,18,w07,55,0,1,717,1,1.394700139470014
35,18,w95,56,0,1,696,1,1.4367816091954022
35,18,b02,57,1,1,609,1,1.6420361247947455
35,18,b14,58,1,1,461,1,2.1691973969631237
35,18,w92,59,0,0,639,1,1.5649452269170578
35,18,w99,60,0,1,699,1,1.4306151645207439
35,18,b93,61,1,0,767,1,1.303780964797914
35,18,b92,62,1,1,682,1,1.466275659824047
35,18,b97,63,1,1,682,1,1.466275659824047
35,18,w16,64,0,0,652,1,1.5337423312883436
35,18,b05,65,1,1,535,1,1.8691588785046729
35,18,w96,66,0,0,721,1,1.3869625520110958
35,18,b13,67,1,0,832,1,1.2019230769230769
35,18,b10,68,1,0,718,1,1.392757660167131
35,18,b95,69,1,0,796,1,1.256281407035176
35,18,b17,70,1,0,669,1,1.4947683109118086
35,18,b93,71,1,1,609,1,1.6420361247947455
35,18,w01,72,0,1,670,1,1.492537313432836
35,18,b97,73,1,0,770,1,1.2987012987012987
35,18,w90,74,0,1,660,1,1.5151515151515151
35,18,w08,75,0,1,772,1,1.2953367875647668
35,18,w02,76,0,1,596,1,1.6778523489932886
35,18,b04,77,1,1,561,1,1.7825311942959001
35,18,w06,78,0,1,531,1,1.8832391713747645
35,18,b08,79,1,1,489,1,2.044989775051125
35,18,w97,80,0,0,665,1,1.5037593984962405
35,18,w01,82,0,0,589,1,1.697792869269949
35,18,w14,83,0,0,592,1,1.6891891891891893
35,18,b91,84,1,1,645,1,1.550387596899225
35,18,w03,85,0,1,535,1,1.8691588785046729
35,18,b10,86,1,1,618,1,1.6181229773462784
35,18,b98,87,1,1,715,1,1.3986013986013985
35,18,w94,88,0,1,504,1,1.9841269841269842
35,18,w95,89,0,0,844,1,1.1848341232227488
35,18,b95,90,1,1,844,1,1.1848341232227488
35,18,w16,91,0,1,548,1,1.8248175182481752
35,18,b13,92,1,1,560,1,1.7857142857142858
35,18,w98,93,0,1,512,1,1.953125
35,18,w05,94,0,1,491,1,2.0366598778004072
35,18,w91,95,0,1,501,1,1.996007984031936
35,18,w08,96,0,0,698,1,1.4326647564469914
35,18,w19,97,0,0,703,1,1.422475106685633
35,18,b90,98,1,1,630,1,1.5873015873015872
35,18,w94,99,0,0,588,1,1.7006802721088434
35,18,b01,100,1,0,630,1,1.5873015873015872
35,18,w02,101,0,0,560,1,1.7857142857142858
35,18,b11,102,1,0,677,1,1.4771048744460857
35,18,b07,103,1,0,608,1,1.644736842105263
35,18,b03,104,1,0,677,1,1.4771048744460857
35,18,b12,105,1,1,691,1,1.447178002894356
35,18,b01,106,1,1,566,1,1.7667844522968197
35,18,w04,107,0,1,662,1,1.5105740181268883
35,18,w11,108,0,1,440,1,2.272727272727273
35,18,b08,109,1,0,612,1,1.6339869281045751
35,18,w05,110,0,0,778,1,1.2853470437017995
35,18,b94,111,1,0,714,1,1.4005602240896358
35,18,w15,112,0,0,573,1,1.7452006980802792
35,18,w07,113,0,0,490,1,2.0408163265306123
35,18,w15,114,0,1,476,0,2.100840336134454
35,18,b92,115,1,0,642,1,1.557632398753894
35,18,b02,116,1,0,566,1,1.7667844522968197
35,18,b16,117,1,0,721,1,1.3869625520110958
35,18,b99,118,1,1,431,1,2.320185614849188
21,25,b13,19,1,1,456,1,2.192982456140351
21,25,w97,20,0,0,389,0,2.570694087403599
21,25,w97,21,0,1,664,1,1.5060240963855422
21,25,w19,22,0,0,773,1,1.2936610608020698
21,25,b97,23,1,1,607,1,1.6474464579901154
21,25,b99,24,1,0,470,0,2.127659574468085
21,25,w91,25,0,0,561,1,1.7825311942959001
21,25,b16,26,1,0,607,1,1.6474464579901154
21,25,w13,27,0,0,791,1,1.2642225031605563
21,25,w11,28,0,1,731,1,1.3679890560875514
21,25,w93,29,0,0,660,1,1.5151515151515151
21,25,b91,30,1,1,518,1,1.9305019305019304
21,25,w14,31,0,0,663,1,1.5082956259426847
21,25,w13,32,0,1,649,1,1.5408320493066257
21,25,w03,33,0,0,710,1,1.408450704225352
21,25,b03,34,1,1,561,1,1.7825311942959001
21,25,w95,35,0,0,649,1,1.5408320493066257
21,25,b07,36,1,0,830,1,1.2048192771084338
21,25,w03,38,0,1,642,1,1.557632398753894
21,25,w06,39,0,1,697,1,1.4347202295552368
21,25,b05,40,1,0,649,1,1.5408320493066257
21,25,w14,41,0,1,538,1,1.858736059479554
21,25,w11,42,0,0,546,1,1.8315018315018314
21,25,w07,43,0,1,593,1,1.6863406408094435
21,25,w02,44,0,1,536,1,1.8656716417910448
21,25,b17,45,1,0,656,1,1.524390243902439
21,25,b09,46,1,1,594,1,1.6835016835016836
21,25,w01,47,0,0,627,1,1.594896331738437
21,25,b17,48,1,1,620,1,1.6129032258064515
21,25,b95,49,1,1,506,1,1.976284584980237
21,25,w98,50,0,0,591,1,1.6920473773265652
21,25,w16,51,0,0,604,1,1.6556291390728477
21,25,b96,52,1,0,452,1,2.2123893805309733
21,25,w95,53,0,1,702,1,1.4245014245014245
21,25,b05,54,1,1,577,1,1.733102253032929
21,25,b10,55,1,1,639,1,1.5649452269170578
21,25,b01,56,1,1,524,1,1.9083969465648856
21,25,w99,57,0,0,349,1,2.865329512893983
21,25,w08,58,0,0,724,1,1.3812154696132597
21,25,w04,59,0,1,547,1,1.8281535648994516
21,25,w94,60,0,0,640,1,1.5625
21,25,w15,61,0,1,542,1,1.845018450184502
21,25,b07,62,1,1,479,1,2.0876826722338206
21,25,b97,63,1,0,629,1,1.589825119236884
21,25,b03,65,1,0,714,1,1.4005602240896358
21,25,w96,66,0,1,577,1,1.733102253032929
21,25,b04,67,1,1,657,1,1.5220700152207
21,25,b02,68,1,0,685,1,1.4598540145985401
21,25,b09,70,1,0,550,1,1.8181818181818181
21,25,w92,71,0,0,601,1,1.663893510815308
21,25,w91,72,0,1,629,1,1.589825119236884
21,25,w17,73,0,0,660,1,1.5151515151515151
21,25,w93,74,0,1,489,1,2.044989775051125
21,25,w96,75,0,0,615,1,1.6260162601626016
21,25,b16,76,1,1,551,1,1.8148820326678765
21,25,b98,77,1,0,801,1,1.2484394506866416
21,25,b90,78,1,0,588,1,1.7006802721088434
21,25,w15,79,0,0,551,1,1.8148820326678765
21,25,b12,80,1,0,555,0,1.8018018018018018
21,25,b92,81,1,1,750,1,1.3333333333333333
21,25,w02,82,0,0,543,1,1.8416206261510129
21,25,w98,83,0,1,620,1,1.6129032258064515
21,25,b01,84,1,0,583,1,1.7152658662092624
21,25,b94,85,1,1,593,1,1.6863406408094435
21,25,b90,87,1,1,536,1,1.8656716417910448
21,25,b93,88,1,1,722,1,1.3850415512465375
21,25,w99,89,0,1,592,1,1.6891891891891893
21,25,w07,90,0,0,604,1,1.6556291390728477
21,25,w90,91,0,1,410,1,2.4390243902439024
21,25,b08,92,1,0,648,1,1.5432098765432098
21,25,w94,93,0,1,468,1,2.1367521367521367
21,25,w04,94,0,0,531,1,1.8832391713747645
21,25,w01,95,0,1,555,1,1.8018018018018018
21,25,b14,96,1,1,541,1,1.8484288354898337
21,25,w16,97,0,1,563,1,1.7761989342806395
21,25,w06,98,0,0,623,1,1.6051364365971108
21,25,w08,99,0,1,506,1,1.976284584980237
21,25,w05,100,0,0,650,1,1.5384615384615385
21,25,w19,101,0,1,505,1,1.9801980198019802
21,25,b93,102,1,0,515,1,1.941747572815534
21,25,b94,103,1,0,607,1,1.6474464579901154
21,25,b96,104,1,1,394,1,2.5380710659898478
21,25,w05,105,0,1,436,1,2.293577981651376
21,25,b12,106,1,1,352,1,2.840909090909091
21,25,w90,107,0,0,642,1,1.557632398753894
21,25,b14,108,1,0,836,1,1.1961722488038278
21,25,b04,109,1,0,667,1,1.4992503748125936
21,25,b10,110,1,0,594,1,1.6835016835016836
21,25,b95,111,1,0,498,1,2.0080321285140563
21,25,b98,112,1,1,795,1,1.2578616352201257
21,25,b02,113,1,1,714,1,1.4005602240896358
21,25,b11,114,1,0,670,1,1.492537313432836
21,25,b11,115,1,1,571,1,1.7513134851138354
21,25,b08,116,1,1,445,1,2.247191011235955
21,25,b99,117,1,1,527,1,1.8975332068311195
21,25,b92,118,1,0,603,1,1.658374792703151
12,30,b17,19,1,0,769,1,1.3003901170351104
12,30,b16,20,1,0,587,1,1.7035775127768313
12,30,w97,21,0,1,504,1,1.9841269841269842
12,30,w98,22,0,1,501,1,1.996007984031936
12,30,w01,23,0,0,657,1,1.5220700152207
12,30,b04,24,1,1,607,1,1.6474464579901154
12,30,b98,25,1,0,688,1,1.4534883720930232
12,30,b10,26,1,0,775,1,1.2903225806451613
12,30,b99,27,1,1,500,1,2.0
12,30,b99,28,1,0,655,1,1.5267175572519085
12,30,b96,29,1,1,537,1,1.86219739292365
12,30,w13,31,0,0,643,1,1.5552099533437014
12,30,b09,32,1,1,619,0,1.615508885298869
12,30,w15,34,0,0,608,1,1.644736842105263
12,30,w15,35,0,1,603,1,1.658374792703151
12,30,w11,36,0,1,848,0,1.179245283018868
12,30,w95,37,0,1,846,1,1.1820330969267139
12,30,b01,38,1,1,678,1,1.4749262536873156
12,30,b95,39,1,0,809,1,1.2360939431396787
12,30,b03,40,1,0,603,1,1.658374792703151
12,30,w02,41,0,1,443,1,2.2573363431151243
12,30,b02,42,1,0,754,1,1.3262599469496021
12,30,w94,43,0,1,472,0,2.1186440677966103
12,30,w90,44,0,1,767,1,1.303780964797914
12,30,w02,45,0,0,531,1,1.8832391713747645
12,30,b07,46,1,1,772,1,1.2953367875647668
12,30,b02,47,1,1,719,1,1.3908205841446453
12,30,w05,48,0,1,563,1,1.7761989342806395
12,30,w14,49,0,1,586,1,1.7064846416382253
12,30,w11,50,0,0,601,1,1.663893510815308
12,30,w03,51,0,0,614,1,1.6286644951140066
12,30,w19,52,0,1,607,0,1.6474464579901154
12,30,b12,53,1,1,715,1,1.3986013986013985
12,30,w91,54,0,0,630,1,1.5873015873015872
12,30,b05,55,1,0,815,1,1.2269938650306749
